Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
A_left_Degree6_link,-0.0348967001162161,0.00030010420987947,-0.00245344684001776,0,0,0,0.0827530331926077,1.87876948788235E-05,5.21814453884827E-08,-2.38428065290913E-07,2.59552021051207E-05,-1.17195843964811E-07,4.06798058100674E-05,0,0,0,0,0,0,package://standrad_description/meshes/A_left_Degree6_link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://standrad_description/meshes/A_left_Degree6_link.STL,,M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0左小臂装配-1/M标准1.5Mantis标准版1.0-小臂腕部左摆左轴-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0左小臂装配-1/M标准1.5Mantis标准版1.0-小臂腕部上摆限位-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0左小臂装配-1/M标准1.5Mantis标准版1.0-RS00-2;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0左小臂装配-1/M标准1.5Mantis标准版1.0-小臂腕部左摆右轴固定-1,A_left_Degree6_system,A_left_Degree6_link,A_left_Degree6_joint,continuous,0.108999999529849,0,-0.0326999988388929,0,1.57079616492685,1.57079773473845,A_left_Degree5_link,-1,0,0,0,0,0.7854,0.7854,,,,,,,,
A_left_Degree7_link,-0.0174937566410523,-0.074801228542056,-0.000201684833541452,0,0,0,0.20108533910921,3.6888366390095E-05,7.88811614450344E-07,4.66590252033786E-07,0.000332799205077694,-8.30470103690524E-08,0.000314811209446729,0,0,0,0,0,0,package://standrad_description/meshes/A_left_Degree7_link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://standrad_description/meshes/A_left_Degree7_link.STL,,M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0左小臂装配-1/M标准1.5Mantis标准版1.0-小臂腕部上摆限位连接-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0左小臂装配-1/M标准1.5Mantis标准版1.0-小臂执行器固定-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0左小臂装配-1/M标准1.5Mantis标准版1.0-RS00-3;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0平行夹爪-1/M标准1.5Mantis标准版1.0加长主板-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0平行夹爪-1/M标准1.5Mantis标准版1.0加长MGN7导轨-1,A_left_Degree7_system,A_left_Degree7_link,A_left_Degree7_joint,continuous,-0.0326999999999747,0,0.0224999999999964,-1.57079638019301,-1.57079615365905,1.57079638019276,A_left_Degree6_link,-1,0,0,0,0,1.5708,1.5708,,,,,,,,
A_left_Degree8_link,0.0148128763496287,0.00484278603523963,0.000370291906796411,0,0,0,0.0423315289500873,2.3653696711087E-05,-5.23572039931876E-06,1.82208426241352E-08,1.29984826249463E-05,-5.0406898265262E-09,2.12008854443794E-05,0,0,0,0,0,0,package://standrad_description/meshes/A_left_Degree8_link.STL,1,1,1,1,0,0,0,0,0,0,package://standrad_description/meshes/A_left_Degree8_link.STL,,M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0平行夹爪-1/M标准1.5Mantis标准版1.0夹爪迭代-2.4-2;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0平行夹爪-1/M标准1.5Mantis标准版1.0夹爪下垫板（对侧）-螺纹-2,A_left_Degree8_system,A_left_Degree8_link,A_left_Degree8_joint,prismatic,0.030413807275072,-0.140228398012892,0,0,0,0,A_left_Degree7_link,-1,0,0,0,0,0,0.04965,,,,,,,,
A_left_Degree9_link,0.014812876349556,0.00484278602208171,0.000370291957620242,0,0,0,0.0423315289501455,2.36536967110947E-05,-5.23572039932925E-06,1.82208426217348E-08,1.29984826249472E-05,-5.04068984316621E-09,2.1200885444379E-05,0,0,0,0,0,0,package://standrad_description/meshes/A_left_Degree9_link.STL,1,1,1,1,0,0,0,0,0,0,package://standrad_description/meshes/A_left_Degree9_link.STL,,M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0平行夹爪-1/M标准1.5Mantis标准版1.0夹爪迭代-2.4-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0左整臂装配-1/M标准1.5Mantis标准版1.0平行夹爪-1/M标准1.5Mantis标准版1.0夹爪下垫板（对侧）-螺纹-1,A_left_Degree9_system,A_left_Degree9_link,A_left_Degree9_joint,prismatic,-0.0754138072750765,-0.140228398012892,0,3.14159265358979,0,3.14159265358979,A_left_Degree7_link,-1,0,0,0,0,0,0.04965,,,,,,,,
A_right_Degree1_link,-0.0563126571791973,0.0576567584054838,-0.00062446162176838,0,0,0,0.533105948836077,0.000578992613272907,-7.34582761636409E-06,-2.50016420551105E-05,0.000800908210658315,5.27723947117716E-06,0.000620038845462232,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree1_link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree1_link.STL,,M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-大臂00旋转-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-大臂后肩03旋转限位镜向-1;01关节电机外壳-1/0617 01_X2_7535673a76d64fee_X0_-2-1;01关节电机外壳-1/0625 01_X2_7535673a76d6501289d2_X0_-1;01关节电机外壳-1/02_X2_517382827535673a76d6_X0_-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-大臂后肩03固定--1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-RS03-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-六面螺母m4h10-1,A_right_Degree1_system,A_right_Degree1_link,A_right_Degree1_joint,continuous,0.0769782677791134,-0.0830042958976002,-0.00591928425117105,0.00050687070452022,0,1.57079632679489,C_Link,-1,0,0,0,0,3.0194,1.1344,,,,,,,,
A_right_Degree2_link,0.0463343838597719,-0.000222143078189685,0.0242759226439052,0,0,0,0.407662660424642,0.0003425079131401,6.89450320780694E-07,3.35543534553814E-06,0.000312653818317077,-9.21522517743173E-07,0.000534911910548955,0,0,0,-0.4,0,0,package://standrad_description/meshes/A_right_Degree2_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree2_link.STL,,02关节电机外壳-1/02_X2_517382827535673a591658f3_X0_-1-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-大臂后肩03旋转镜向-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-大臂上肩03固定-加强-1;02关节电机外壳-1/0625 02_X2_7535673a76d6501289d2_X0_-1-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-大臂上肩03固定--1;02关节电机外壳-1/02_X2_517382827535673a76d6_X0_-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-RS03-2,A_right_Degree2_system,A_right_Degree2_link,A_right_Degree2_joint,continuous,-0.0959999999999897,0.0384999999999865,0,-0.00022392286056729,0,-1.57079632679195,A_right_Degree1_link,-1,0,0,0,0,0.7854,3.1416,,,,,,,,
A_right_Degree3_link,-0.079555565041347,0.00431694071797873,0.00442087100073968,0,0,0,0.709724888648779,0.000806262465850854,7.13397863188126E-05,9.38440239193726E-05,0.00186070842708674,-8.22417968523062E-06,0.00211141229420271,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree3_link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree3_link.STL,,M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-大臂上肩03旋转镜向-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-大臂侧肩03固定钣金加强镜向-1;0630 4.0大臂改动发结构-电机侧-1;0630 4.0大臂改动发结构-电机对侧-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-大臂侧肩03固定镜向-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-RS03-3;关节电机盖-1;关节电机盖-2;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-左大臂钣金304镜向-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-大臂侧肩03旋转限位镜向-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-左大臂钣金上支撑打印-1,A_right_Degree3_system,A_right_Degree3_link,A_right_Degree3_joint,continuous,0.0784999998585377,0,-0.00449999987831035,3.14146625074913,-1.57057240393149,-1.57067009619408,A_right_Degree2_link,-1,0,0,0,0,0.8888,0.8888,,,,,,,,
A_right_Degree4_link,0.0344395978174035,-0.0437073264505615,-0.000772998925328228,0,0,0,0.305652129385668,0.000123910914702652,4.12836741687662E-08,-4.16101042020878E-07,0.000161506974070846,1.40040328956274E-06,0.000117932835465619,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree4_link.STL,0.647058823529412,0.619607843137255,0.588235294117647,1,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree4_link.STL,,M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-滚针轴承8-21-4-4;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-小臂旋转连接凸台镜向-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-小臂旋转连接轴打印-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-小臂旋转连接镜向-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-滚针轴承8-21-4-3;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右大臂装配-1/M标准1.5Mantis标准版1.0-小臂旋转连接销轴-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-小臂02固定-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-小臂02安装垫块-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-RS02-1;03关节电机外壳-1;03关节电机外壳-2;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-小臂02限位块-1,A_right_Degree4_system,A_right_Degree4_link,A_right_Degree4_joint,continuous,-0.220500000005883,0,-0.0339999999995122,1.57078369304951,-1.57079615430149,-1.57078366474503,A_right_Degree3_link,-1,0,0,0,0,1.5708,0,,,,,,,,
A_right_Degree5_link,-0.0439174496993495,-0.000304298106964529,7.98214115590584E-05,0,0,0,0.347078011571867,0.000313935631012573,2.60895399508815E-06,3.35215823928073E-06,0.000545603158818411,8.54071105019625E-06,0.000409996480791431,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree5_link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree5_link.STL,,M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-小臂02限位座-1;小臂外壳-1/01小臂外壳-连杆侧-1;小臂外壳-1/01小臂外壳-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-小臂腕部左摆限位-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-RS00-3;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-双通铜柱50黑色-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-单牙螺母18+6黑色-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-双通铜柱50黑色-2;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-单牙螺母18+6黑色-2;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-61204法兰MF126ZZ-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-左小臂腕部旋转钣金-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-61204法兰MF126ZZ-2,A_right_Degree5_system,A_right_Degree5_link,A_right_Degree5_joint,continuous,0.0340000000000001,-0.10400000000001,0,0,0,1.57079632679485,A_right_Degree4_link,-1,0,0,0,0,2.7925,2.7925,,,,,,,,
A_right_Degree6_link,-0.0325034182072856,0.000275930746516717,0.00342504429496659,0,0,0,0.0900031146261275,2.00593004104452E-05,3.9898627173591E-08,4.48732886053976E-07,2.71166839864052E-05,1.17200736095482E-07,4.08226971242817E-05,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree6_link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree6_link.STL,,M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-小臂腕部上摆限位镜向-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-小臂腕部左摆右轴固定-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-小臂腕部左摆右轴-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-小臂腕部左摆左轴-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-RS00-2,A_right_Degree6_system,A_right_Degree6_link,A_right_Degree6_joint,continuous,-0.108999999999999,0,0.0327000000000024,-1.57079615455478,-1.5707963267949,0,A_right_Degree5_link,-1,0,0,0,0,0.7854,0.7854,,,,,,,,
A_right_Degree7_link,0.0174937559739421,-0.0748012277754171,-7.87096882015198E-05,0,0,0,0.201085345504632,3.68883679111274E-05,-7.88810532320363E-07,-4.78875152304152E-07,0.000332799209241137,-2.69726908139978E-07,0.000314811212857653,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree7_link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree7_link.STL,,M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-小臂腕部上摆限位连接镜向-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-小臂执行器固定镜向-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0右小臂装配-1/M标准1.5Mantis标准版1.0-RS00-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0平行夹爪-1/M标准1.5Mantis标准版1.0加长主板-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0平行夹爪-1/M标准1.5Mantis标准版1.0加长MGN7导轨-1,A_right_Degree7_system,A_right_Degree7_link,A_right_Degree7_joint,continuous,-0.032699999999996,0,-0.0224999999999947,-1.57079608532423,-1.57079615365905,1.57079608532427,A_right_Degree6_link,-1,0,0,0,0,1.5708,1.5708,,,,,,,,
A_right_Degree8_link,-0.120640490899316,0.00484278340983429,-0.000370291939803133,0,0,0,0.0423315289483409,2.36536967104891E-05,5.23572039936984E-06,1.82208423769953E-08,1.29984826243924E-05,5.04068998928317E-09,2.12008854438885E-05,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree8_link.STL,1,1,1,1,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree8_link.STL,,M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0平行夹爪-1/M标准1.5Mantis标准版1.0夹爪迭代-2.4-1;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0平行夹爪-1/M标准1.5Mantis标准版1.0夹爪下垫板（对侧）-螺纹-1,A_right_Degree8_system,A_right_Degree8_link,A_right_Degree8_joint,prismatic,0.0754138072750719,-0.140228398076101,0,0,0,0,A_right_Degree7_link,-1,0,0,0,0,0,0.04965,,,,,,,,
A_right_Degree9_link,-0.120640490899739,0.00484278340984945,-0.000370291945563483,0,0,0,0.0423315289500868,2.36536967110896E-05,5.23572039931925E-06,1.8220842623399E-08,1.29984826249459E-05,5.04068982906692E-09,2.12008854443812E-05,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree9_link.STL,1,1,1,1,0,0,0,0,0,0,package://standrad_description/meshes/A_right_Degree9_link.STL,,M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0平行夹爪-1/M标准1.5Mantis标准版1.0夹爪迭代-2.4-2;M标准1.5Mantis标准版1.0上半身装配-1/M标准1.5Mantis标准版1.0右整臂装配-1/M标准1.5Mantis标准版1.0平行夹爪-1/M标准1.5Mantis标准版1.0夹爪下垫板（对侧）-螺纹-2,A_right_Degree9_system,A_right_Degree9_link,A_right_Degree9_joint,prismatic,-0.0304138072750743,-0.140228398076101,0,-3.14159265358979,0,-3.14159265358979,A_right_Degree7_link,-1,0,0,0,0,0,0.04965,,,,,,,,
H_Degree1_Link,0.0819600999580331,0.0271230671569619,-0.0100912220825109,0,0,0,0.448403215424371,0.000759996066197029,-0.000134806639636377,-6.51012896596043E-09,0.000707521942827569,-1.02196029875742E-05,0.000576337009486162,0,0,0,0,0,0,package://standrad_description/meshes/H_Degree1_Link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://standrad_description/meshes/H_Degree1_Link.STL,,标准版头部总装-1/RS05修101-2;标准版头部总装-1/脖子电机外壳01-1;标准版头部总装-1/两侧钣金01-1;标准版头部总装-1/脖子外壳-1,H_Degree1_system,H_Degree1_link,H_Degree1_joint,revolute,0.0966216027047007,0,0.0795707701001659,1.57079615455427,-1.57028945609014,0,C_Link,-1,0,0,0,0,2.0944,2.0944,,,,,,,,
H_Degree2_link,0.047449130283727,0.0115163317375216,-0.0184002538041748,0,0,0,0.391963477171488,0.000844934250360697,-1.51148792616119E-05,8.32332949556763E-05,0.00056066603592287,-1.85887667377202E-09,0.000993096335809094,0,0,0,0,0,0,package://standrad_description/meshes/H_Degree2_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://standrad_description/meshes/H_Degree2_link.STL,,标准版头部总装-1/0715 4.0脖子改动发结构01-1;标准版头部总装-1/头部钣金01-1;标准版头部总装-1/RS05修101-3;标准版头部总装-1/头部转轴01-1,H_Degree2_system,H_Degree2_link,H_Degree2_joint,revolute,0.119703335639239,0.0744151913530968,0,-1.57078266172348,0,-1.57079632679254,H_Degree1_Link,-1,0,0,0,0,0.6981,0.6981,,,,,,,,
H_Degree3_link,0.0683891081214556,-0.227799275828309,-0.000312967535107123,0,0,0,17.1573718140124,0.0767562360548025,-1.16233844413748E-05,-1.86297220864027E-06,0.24558236929893,-3.59346219198377E-06,0.224421272856287,0,0,0,0,0,0,package://standrad_description/meshes/H_Degree3_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://standrad_description/meshes/H_Degree3_link.STL,,标准版头部总装-1/头部上部分修改070901-1;标准版头部总装-1/头部整体带摄像头01-1;标准版头部总装-1/头部亚克力01-1;标准版头部总装-1/摄像头01-2/摄像头前部修101-1;标准版头部总装-1/摄像头01-1/摄像头前部修101-1;标准版头部总装-1/RS05修101-1;标准版头部总装-1/轴承25-32-401-1,H_Degree3_system,H_Degree3_link,H_Degree3_joint,revolute,0.0996162018032838,0.0685002436295856,0,3.1415926535253,-1.36650979311032E-05,-1.57079177949145,H_Degree2_link,-1,0,0,0,0,0.7854,0.7854,,,,,,,,
